EcoRegion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,source,Fref_point,stk,Fref,F_Fref,Meeting_comments,Blim,catch,biomass,Scientific_name,Species,Bref,Bref_point,B_Bref,asses_year,version,stk_updated
Black Sea,DGS,29,2013,NA,655.4002,82.9,0.13,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,2.166666667,NA,4460,82.88668,655.4002,Squalus acanthias,Piked dogfish,14900,Bmsy,0.04404026,2023,15_11_2023,new
Black Sea,DGS,29,2014,NA,637.3742,88.2,0.14,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,2.333333333,NA,4460,88.22101,637.3742,Squalus acanthias,Piked dogfish,14900,Bmsy,0.04282898,2023,15_11_2023,new
Black Sea,DGS,29,2015,NA,614.2784,94.6,0.15,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,2.5,NA,4460,94.63262,614.2784,Squalus acanthias,Piked dogfish,14900,Bmsy,0.04127704,2023,15_11_2023,new
Black Sea,DGS,29,2016,NA,596.3812,90,0.14,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,2.333333333,NA,4460,89.97793,596.3812,Squalus acanthias,Piked dogfish,14900,Bmsy,0.04007442,2023,15_11_2023,new
Black Sea,DGS,29,2017,NA,590.6177,76.4,0.12,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,2,NA,4460,76.40137,590.6177,Squalus acanthias,Piked dogfish,14900,Bmsy,0.03968713,2023,15_11_2023,new
Black Sea,DGS,29,2018,NA,608.2491,65.5,0.1,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,1.666666667,NA,4460,65.48937,608.2491,Squalus acanthias,Piked dogfish,14900,Bmsy,0.04087189,2023,15_11_2023,new
Black Sea,DGS,29,2019,NA,623.9612,61.6,0.1,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,1.666666667,NA,4460,61.64784,623.9612,Squalus acanthias,Piked dogfish,14900,Bmsy,0.04192769,2023,15_11_2023,new
Black Sea,DGS,29,2020,NA,648.335,59.3,0.09,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,1.5,NA,4460,59.2819,648.335,Squalus acanthias,Piked dogfish,14900,Bmsy,0.0435655,2023,15_11_2023,new
Black Sea,DGS,29,2021,NA,668.0315,55.6,0.08,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,1.333333333,NA,4460,55.55266,668.0315,Squalus acanthias,Piked dogfish,14900,Bmsy,0.04488903,2023,15_11_2023,new
Black Sea,DGS,29,2022,NA,693.1952,53.4,0.08,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,DGS_29,0.06,1.333333333,NA,4460,53.40423,693.1952,Squalus acanthias,Piked dogfish,14900,Bmsy,0.04657993,2023,15_11_2023,new
Black Sea,RPW,29,1985,NA,121766.0073,NA,0.017990214,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.104033001,0.104033001,NA,NA,1838.628285,121766.0073,Rapana venosa,Papa whelk,NA,Bmsy,1.381222119,2023,15_11_2023,new
Black Sea,RPW,29,1986,NA,136005.4872,NA,0.03116766,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.180234944,0.180234944,NA,NA,3484.782543,136005.4872,Rapana venosa,Papa whelk,NA,Bmsy,1.542744083,2023,15_11_2023,new
Black Sea,RPW,29,1987,NA,145105.8346,NA,0.043946521,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.254131969,0.254131969,NA,NA,5403.887244,145105.8346,Rapana venosa,Papa whelk,NA,Bmsy,1.645971588,2023,15_11_2023,new
Black Sea,RPW,29,1988,NA,151534.3174,NA,0.065479476,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.378651776,0.378651776,NA,NA,8734.719013,151534.3174,Rapana venosa,Papa whelk,NA,Bmsy,1.718891468,2023,15_11_2023,new
Black Sea,RPW,29,1989,NA,149192.9181,NA,0.058053913,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.335711566,0.335711566,NA,NA,9712.382569,149192.9181,Rapana venosa,Papa whelk,NA,Bmsy,1.692332393,2023,15_11_2023,new
Black Sea,RPW,29,1990,NA,144568.2265,NA,0.033818937,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.195566634,0.195566634,NA,NA,6107.55585,144568.2265,Rapana venosa,Papa whelk,NA,Bmsy,1.639873365,2023,15_11_2023,new
Black Sea,RPW,29,1991,NA,144684.248,NA,0.024265475,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.140321303,0.140321303,NA,NA,3818.304607,144684.248,Rapana venosa,Papa whelk,NA,Bmsy,1.641189426,2023,15_11_2023,new
Black Sea,RPW,29,1992,NA,147906.9346,NA,0.02344767,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.135592132,0.135592132,NA,NA,3487.368941,147906.9346,Rapana venosa,Papa whelk,NA,Bmsy,1.677745162,2023,15_11_2023,new
Black Sea,RPW,29,1993,NA,152569.7944,NA,0.027977946,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.161789609,0.161789609,NA,NA,3775.687611,152569.7944,Rapana venosa,Papa whelk,NA,Bmsy,1.730637141,2023,15_11_2023,new
Black Sea,RPW,29,1994,NA,156340.7612,NA,0.03728076,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.215585509,0.215585509,NA,NA,5560.745861,156340.7612,Rapana venosa,Papa whelk,NA,Bmsy,1.773412156,2023,15_11_2023,new
Black Sea,RPW,29,1995,NA,155143.4968,NA,0.036369376,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.210315196,0.210315196,NA,NA,5458.192827,155143.4968,Rapana venosa,Papa whelk,NA,Bmsy,1.759831288,2023,15_11_2023,new
Black Sea,RPW,29,1996,NA,156506.0145,NA,0.046058254,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.266343604,0.266343604,NA,NA,6720.631415,156506.0145,Rapana venosa,Papa whelk,NA,Bmsy,1.775286665,2023,15_11_2023,new
Black Sea,RPW,29,1997,NA,155212.7925,NA,0.051860237,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.299895051,0.299895051,NA,NA,7674.008994,155212.7925,Rapana venosa,Papa whelk,NA,Bmsy,1.760617326,2023,15_11_2023,new
Black Sea,RPW,29,1998,NA,152764.4919,NA,0.056237121,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.325205501,0.325205501,NA,NA,8567.208908,152764.4919,Rapana venosa,Papa whelk,NA,Bmsy,1.732845643,2023,15_11_2023,new
Black Sea,RPW,29,1999,NA,148567.9344,NA,0.051421054,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.297355363,0.297355363,NA,NA,8002.556419,148567.9344,Rapana venosa,Papa whelk,NA,Bmsy,1.685243048,2023,15_11_2023,new
Black Sea,RPW,29,2000,NA,145121.6418,NA,0.046295005,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.26771268,0.26771268,NA,NA,7048.350451,145121.6418,Rapana venosa,Papa whelk,NA,Bmsy,1.646150892,2023,15_11_2023,new
Black Sea,RPW,29,2001,NA,156534.9028,NA,0.048210149,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.278787485,0.278787485,NA,NA,6930.687212,156534.9028,Rapana venosa,Papa whelk,NA,Bmsy,1.775614353,2023,15_11_2023,new
Black Sea,RPW,29,2002,NA,158448.3484,NA,0.048694186,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.281586553,0.281586553,NA,NA,8267.694245,158448.3484,Rapana venosa,Papa whelk,NA,Bmsy,1.797319042,2023,15_11_2023,new
Black Sea,RPW,29,2003,NA,160368.8938,NA,0.05467671,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.316182027,0.316182027,NA,NA,7349.669096,160368.8938,Rapana venosa,Papa whelk,NA,Bmsy,1.819104266,2023,15_11_2023,new
Black Sea,RPW,29,2004,NA,160203.5044,NA,0.10591518,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.612481554,0.612481554,NA,NA,15479.74134,160203.5044,Rapana venosa,Papa whelk,NA,Bmsy,1.817228213,2023,15_11_2023,new
Black Sea,RPW,29,2005,NA,153358.8724,NA,0.082380696,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.476387396,0.476387396,NA,NA,13347.33154,153358.8724,Rapana venosa,Papa whelk,NA,Bmsy,1.739587849,2023,15_11_2023,new
Black Sea,RPW,29,2006,NA,163193.88,NA,0.09434277,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.545561136,0.545561136,NA,NA,14137.80952,163193.88,Rapana venosa,Papa whelk,NA,Bmsy,1.851148788,2023,15_11_2023,new
Black Sea,RPW,29,2007,NA,173429.0681,NA,0.099903855,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.577719534,0.577719534,NA,NA,17156.18622,173429.0681,Rapana venosa,Papa whelk,NA,Bmsy,1.967249073,2023,15_11_2023,new
Black Sea,RPW,29,2008,NA,171940.5454,NA,0.061685724,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.356713438,0.356713438,NA,NA,13789.64135,171940.5454,Rapana venosa,Papa whelk,NA,Bmsy,1.95036439,2023,15_11_2023,new
Black Sea,RPW,29,2009,NA,166824.3675,NA,0.051521352,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.297935364,0.297935364,NA,NA,8038.46233,166824.3675,Rapana venosa,Papa whelk,NA,Bmsy,1.892330311,2023,15_11_2023,new
Black Sea,RPW,29,2010,NA,152117.4839,NA,0.083119438,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.480659358,0.480659358,NA,NA,12622.45497,152117.4839,Rapana venosa,Papa whelk,NA,Bmsy,1.72550647,2023,15_11_2023,new
Black Sea,RPW,29,2011,NA,132223.437,NA,0.077473323,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.448009258,0.448009258,NA,NA,10032.5234,132223.437,Rapana venosa,Papa whelk,NA,Bmsy,1.499843346,2023,15_11_2023,new
Black Sea,RPW,29,2012,NA,120676.8664,NA,0.126327364,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.730520211,0.730520211,NA,NA,13745.77431,120676.8664,Rapana venosa,Papa whelk,NA,Bmsy,1.368867723,2023,15_11_2023,new
Black Sea,RPW,29,2013,NA,110490.0368,NA,0.131231307,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.758878516,0.758878516,NA,NA,15100.00509,110490.0368,Rapana venosa,Papa whelk,NA,Bmsy,1.253315981,2023,15_11_2023,new
Black Sea,RPW,29,2014,NA,105947.6446,NA,0.136329312,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,0.788359027,0.788359027,NA,NA,13733.73462,105947.6446,Rapana venosa,Papa whelk,NA,Bmsy,1.201790495,2023,15_11_2023,new
Black Sea,RPW,29,2015,NA,104792.7133,NA,0.192340966,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,1.11226071,1.11226071,NA,NA,18233.23034,104792.7133,Rapana venosa,Papa whelk,NA,Bmsy,1.188689822,2023,15_11_2023,new
Black Sea,RPW,29,2016,NA,89104.67387,NA,0.237654196,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,1.374296025,1.374296025,NA,NA,20937.13309,89104.67387,Rapana venosa,Papa whelk,NA,Bmsy,1.010736487,2023,15_11_2023,new
Black Sea,RPW,29,2017,NA,82132.14103,NA,0.292125482,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,1.689290134,1.689290134,NA,NA,22904.13617,82132.14103,Rapana venosa,Papa whelk,NA,Bmsy,0.931645312,2023,15_11_2023,new
Black Sea,RPW,29,2018,NA,75083.22537,NA,0.376680595,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,2.178251646,2.178251646,NA,NA,25819.30524,75083.22537,Rapana venosa,Papa whelk,NA,Bmsy,0.851687708,2023,15_11_2023,new
Black Sea,RPW,29,2019,NA,66260.17934,NA,0.457544205,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,2.645866107,2.645866107,NA,NA,32385.86964,66260.17934,Rapana venosa,Papa whelk,NA,Bmsy,0.751605701,2023,15_11_2023,new
Black Sea,RPW,29,2020,NA,55024.89204,NA,0.329310249,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,1.904320536,1.904320536,NA,NA,21022.12139,55024.89204,Rapana venosa,Papa whelk,NA,Bmsy,0.624161042,2023,15_11_2023,new
Black Sea,RPW,29,2021,NA,47658.38895,NA,0.311650386,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,1.802197872,1.802197872,NA,NA,16515.92875,47658.38895,Rapana venosa,Papa whelk,NA,Bmsy,0.540600965,2023,15_11_2023,new
Black Sea,RPW,29,2022,NA,43576.64015,NA,0.254775593,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,RPW_29,1.473304868,1.473304868,NA,NA,11982.13324,43576.64015,Rapana venosa,Papa whelk,NA,Bmsy,0.494300672,2023,15_11_2023,new
Central Med.,MUT,15,2009,4023,67.6,8.94,0.281,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,0.952542373,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2010,5577,79.5,12.29,0.334,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,1.13220339,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2011,6609,114.9,14.5,0.3,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,1.016949153,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2012,2951,145.1,23.92,0.358,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,1.213559322,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2013,2949,123.8,42.38,0.693,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,2.349152542,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2014,2366,81,12.3,0.236,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,0.8,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2015,1880,77.3,21.25,0.571,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,1.93559322,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2016,1166,62.7,11.64,0.292,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,0.989830508,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2017,734,43.9,9.59,0.241,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,0.816949153,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2018,447,39.3,11.68,0.407,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,1.379661017,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2019,339,19.6,11.2,1.097,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,3.718644068,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2020,909,7.8,4.74,1.016,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,3.444067797,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,MUT,15,2021,1085,13,5.08,1.268,XSA,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EX8FI1TDUQBGnxydWb2JOL4BoIOmy2iufG_1kCCIDy4lRg,GFCM,Fmsy,MUT_15,0.295,4.298305085,NA,NA,NA,NA,Mullus barbatus,Red mullet,NA,NA,NA,2022,29_06_2023,N
Central Med.,ANE,16,2005,973071,3885.57754,3013.01173,0.9381825,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.064616756,NA,NA,NA,15341.7419,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2006,1128163,3554.276562,3951.67035,1.097089,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.414315266,NA,NA,NA,16333.87102,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2007,1252819,3965.460745,2917.97897,1.0085505,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.219472503,NA,NA,NA,17695.13936,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2008,1183598,4689.307952,3672.33099,0.8818805,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,1.940715433,NA,NA,NA,18278.46457,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2009,1078068,4452.500825,5486.18855,1.040976,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.290829867,NA,NA,NA,17768.77289,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2010,686024,3311.821032,4201.74694,1.5331045,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,3.373835303,NA,NA,NA,13874.69303,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2011,498679,1895.823472,4018.21863,1.81545,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,3.995180564,NA,NA,NA,9312.739167,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2012,565589,1464.756947,2624.93744,1.474922,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,3.245795647,NA,NA,NA,7882.824714,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2013,467131,1791.504795,1163.62481,1.1420975,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.513363482,NA,NA,NA,7380.442767,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2014,582088,1660.671101,2100.26063,1.1243205,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.474242424,NA,NA,NA,8065.367615,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2015,770946,1856.51625,1831.57492,1.214302,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.672260734,NA,NA,NA,9937.370148,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2016,776111,2455.305277,2257.53455,1.133944,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.495420435,NA,NA,NA,11111.86231,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2017,878563,2729.26459,2737.91629,1.033379,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.274111485,NA,NA,NA,12375.7673,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2018,943905,2933.239609,3039.82713,1.163703,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.560909751,NA,NA,NA,13606.98282,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2019,769171,2926.645091,3563.040775,1.339996,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.948869963,NA,NA,NA,12717.44258,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2020,778550,2829.761538,2498.41279,0.9785395,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,2.153428622,NA,NA,NA,11763.1999,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,16,2021,691493,3633.768839,1499.7618,0.4256845,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EfYn4-pSxHBJgrWYqtRet6wBojs3cnZn-2N6DwKT9_NBqg,GFCM,Fmsy,ANE_16,0.45441,0.936785062,NA,NA,NA,11287.91118,Engraulis encrasicolus,European anchovy,NA,NA,NA,2022,23_06_2023,N
Central Med.,ANE,17_18,2000,115727665.4,31958.76964,NA,0.923779697,FLSAM,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQ2I8PrDEr9EhRT7kQ7BXl4B_5TfGlq-g09j2d5t9V1jFA,GFCM,Fmsy,ANE_17_18,0.81,1.140468761,NA,16200,37800.15898,NA,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,23_06_2023,Y
Central Med.,ANE,17_18,2001,113442405.5,36771.18089,NA,0.863271874,FLSAM,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQ2I8PrDEr9EhRT7kQ7BXl4B_5TfGlq-g09j2d5t9V1jFA,GFCM,Fmsy,ANE_17_18,0.81,1.065767745,NA,16200,33892.82955,NA,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,23_06_2023,Y
Central Med.,ANE,17_18,2002,116167407.7,39799.07359,NA,0.855822011,FLSAM,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQ2I8PrDEr9EhRT7kQ7BXl4B_5TfGlq-g09j2d5t9V1jFA,GFCM,Fmsy,ANE_17_18,0.81,1.056570384,NA,16200,34674.57081,NA,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,23_06_2023,Y
Central Med.,ANE,17_18,2003,122104035.6,37035.39356,NA,0.931651876,FLSAM,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQ2I8PrDEr9EhRT7kQ7BXl4B_5TfGlq-g09j2d5t9V1jFA,GFCM,Fmsy,ANE_17_18,0.81,1.150187501,NA,16200,44885.92528,NA,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,23_06_2023,Y
Central Med.,ANE,17_18,2004,129200639.1,35794.22369,NA,1.026742273,FLSAM,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQ2I8PrDEr9EhRT7kQ7BXl4B_5TfGlq-g09j2d5t9V1jFA,GFCM,Fmsy,ANE_17_18,0.81,1.267583053,NA,16200,53423.21105,NA,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,23_06_2023,Y
